et_date,entry_dt,exit_dt,direction,or_high,or_low,or_size_pct,entry_price,exit_price,stop,target,hours_held,gross_pct,net_pct,exit_reason,year_month
2024-07-23,2024-07-23 12:00:00-04:00,2024-07-23 14:00:00-04:00,short,5620.75,5603.5,0.30669392834918663,5624.5,5613.0,5633.125,5598.625,0,0.2049,0.1933,eod,2024-07
2024-07-24,2024-07-24 11:00:00-04:00,2024-07-24 11:00:00-04:00,long,5551.75,5522.75,0.5258147862744209,5515.25,5500.75,5500.75,5558.75,1,-0.2629,-0.2745,stop,2024-07
2024-07-25,2024-07-25 11:00:00-04:00,2024-07-25 11:00:00-04:00,short,5475.5,5454.0,0.39190667152752456,5486.0,5496.75,5496.75,5453.75,1,-0.1956,-0.2072,stop,2024-07
2024-07-26,2024-07-26 11:00:00-04:00,2024-07-26 11:00:00-04:00,short,5487.0,5470.0,0.30966801766929275,5489.75,5498.25,5498.25,5464.25,1,-0.1546,-0.1662,stop,2024-07
2024-07-29,2024-07-29 11:00:00-04:00,2024-07-29 11:00:00-04:00,long,5522.75,5501.5,0.38652175890136875,5497.75,5487.125,5487.125,5529.625,1,-0.1933,-0.2049,stop,2024-07
2024-07-30,2024-07-30 11:00:00-04:00,2024-07-30 11:00:00-04:00,long,5527.5,5511.5,0.29131958669033636,5492.25,5484.25,5484.25,5516.25,1,-0.1457,-0.1573,stop,2024-07
2024-07-31,2024-07-31 11:00:00-04:00,2024-07-31 11:00:00-04:00,short,5547.75,5528.75,0.3417727211404416,5559.25,5568.75,5568.75,5530.75,1,-0.1706,-0.1822,stop,2024-07
2024-08-01,2024-08-01 11:00:00-04:00,2024-08-01 11:00:00-04:00,long,5600.75,5573.25,0.497602460870352,5526.5,5512.75,5512.75,5567.75,1,-0.2488,-0.2604,stop,2024-08
2024-08-02,2024-08-02 11:00:00-04:00,2024-08-02 14:00:00-04:00,long,5417.25,5386.0,0.5853430110044486,5338.75,5355.0,5323.125,5385.625,0,0.3044,0.2928,eod,2024-08
2024-08-05,2024-08-05 12:00:00-04:00,2024-08-05 14:00:00-04:00,short,5220.5,5145.75,1.4244878513577894,5247.5,5200.75,5284.875,5135.375,0,0.8989,0.8873,eod,2024-08
2024-08-06,2024-08-06 11:00:00-04:00,2024-08-06 12:00:00-04:00,short,5268.25,5221.75,0.8778139600736231,5297.25,5320.5,5320.5,5227.5,2,-0.437,-0.4486,stop,2024-08
2024-08-07,2024-08-07 13:00:00-04:00,2024-08-07 13:00:00-04:00,long,5354.75,5319.0,0.6754203665218212,5293.0,5275.125,5275.125,5346.625,1,-0.3377,-0.3493,stop,2024-08
2024-08-08,2024-08-08 11:00:00-04:00,2024-08-08 13:00:00-04:00,short,5292.5,5261.5,0.5822142924218237,5324.5,5340.0,5340.0,5278.0,3,-0.2903,-0.3019,stop,2024-08
2024-08-09,2024-08-09 11:00:00-04:00,2024-08-09 13:00:00-04:00,short,5351.0,5324.75,0.49019607843137253,5355.0,5368.125,5368.125,5315.625,3,-0.2445,-0.2561,stop,2024-08
2024-08-12,2024-08-12 11:00:00-04:00,2024-08-12 14:00:00-04:00,short,5384.5,5347.75,0.6816284892886951,5391.5,5370.75,5409.875,5336.375,0,0.3864,0.3748,eod,2024-08
2024-08-13,2024-08-13 12:00:00-04:00,2024-08-13 12:00:00-04:00,short,5423.0,5394.25,0.5295878425051808,5428.75,5443.125,5443.125,5385.625,1,-0.2641,-0.2757,stop,2024-08
2024-08-14,2024-08-14 12:00:00-04:00,2024-08-14 14:00:00-04:00,short,5470.25,5450.5,0.3600729261622607,5485.0,5481.0,5494.875,5455.375,0,0.073,0.0614,eod,2024-08
2024-08-15,2024-08-15 11:00:00-04:00,2024-08-15 11:00:00-04:00,short,5540.75,5523.25,0.31547163008698004,5547.25,5556.0,5556.0,5521.0,1,-0.1575,-0.1691,stop,2024-08
2024-08-16,2024-08-16 12:00:00-04:00,2024-08-16 12:00:00-04:00,short,5561.75,5541.5,0.36360371683799436,5569.25,5579.375,5579.375,5538.875,1,-0.1815,-0.1931,stop,2024-08
2024-08-19,2024-08-19 11:00:00-04:00,2024-08-19 11:00:00-04:00,short,5590.0,5580.25,0.17409159896437817,5600.5,5605.375,5605.375,5585.875,1,-0.087,-0.0986,stop,2024-08
2024-08-20,2024-08-20 11:00:00-04:00,2024-08-20 13:00:00-04:00,long,5643.75,5625.5,0.3248053392658509,5618.75,5609.625,5609.625,5646.125,3,-0.1624,-0.174,stop,2024-08
2024-08-21,2024-08-21 11:00:00-04:00,2024-08-21 11:00:00-04:00,long,5638.25,5627.5,0.19108563302670756,5625.75,5620.375,5620.375,5641.875,1,-0.0955,-0.1071,stop,2024-08
2024-08-22,2024-08-22 11:00:00-04:00,2024-08-22 11:00:00-04:00,long,5665.25,5648.75,0.29265697055693507,5638.0,5629.75,5629.75,5662.75,1,-0.1463,-0.1579,stop,2024-08
2024-08-23,2024-08-23 11:00:00-04:00,2024-08-23 11:00:00-04:00,short,5630.25,5618.75,0.20404542228530873,5636.0,5641.75,5641.75,5618.75,1,-0.1019,-0.1135,stop,2024-08
2024-08-26,2024-08-26 11:00:00-04:00,2024-08-26 11:00:00-04:00,long,5669.0,5656.5,0.22161155925893095,5640.5,5634.25,5634.25,5659.25,1,-0.1108,-0.1224,stop,2024-08
2024-08-27,2024-08-27 11:00:00-04:00,2024-08-27 14:00:00-04:00,short,5631.25,5611.5,0.34988263430621375,5644.75,5644.5,5654.625,5615.125,0,0.0044,-0.0072,eod,2024-08
2024-08-28,2024-08-28 11:00:00-04:00,2024-08-28 11:00:00-04:00,long,5644.5,5633.75,0.19114509246088193,5624.0,5618.625,5618.625,5640.125,1,-0.0956,-0.1072,stop,2024-08
2024-08-29,2024-08-29 11:00:00-04:00,2024-08-29 11:00:00-04:00,short,5639.75,5620.5,0.3408436988181134,5647.75,5657.375,5657.375,5618.875,1,-0.1701,-0.1817,stop,2024-08
2024-08-30,2024-08-30 11:00:00-04:00,2024-08-30 11:00:00-04:00,long,5642.75,5625.5,0.3067757424862173,5623.0,5614.375,5614.375,5648.875,1,-0.1534,-0.165,stop,2024-08
2024-09-03,2024-09-03 11:00:00-04:00,2024-09-03 14:00:00-04:00,long,5633.0,5603.0,0.538092462221425,5575.25,5560.25,5560.25,5620.25,4,-0.269,-0.2806,stop,2024-09
2024-09-04,2024-09-04 11:00:00-04:00,2024-09-04 14:00:00-04:00,short,5546.5,5520.75,0.4631086731711704,5560.25,5521.625,5573.125,5521.625,4,0.6995,0.6879,target,2024-09
2024-09-05,2024-09-05 12:00:00-04:00,2024-09-05 13:00:00-04:00,long,5542.25,5521.5,0.37768474699672366,5494.0,5525.125,5483.625,5525.125,2,0.5665,0.5549,target,2024-09
2024-09-06,2024-09-06 11:00:00-04:00,2024-09-06 11:00:00-04:00,long,5532.5,5494.75,0.6940933118823259,5438.75,5419.875,5419.875,5495.375,1,-0.347,-0.3586,stop,2024-09
2024-09-09,2024-09-09 11:00:00-04:00,2024-09-09 11:00:00-04:00,long,5470.75,5454.0,0.30740995641202107,5448.75,5473.875,5440.375,5473.875,1,0.4611,0.4495,target,2024-09
2024-09-10,2024-09-10 11:00:00-04:00,2024-09-10 11:00:00-04:00,long,5501.25,5491.25,0.18248175182481752,5480.0,5475.0,5475.0,5495.0,1,-0.0912,-0.1028,stop,2024-09
2024-09-11,2024-09-11 11:00:00-04:00,2024-09-11 13:00:00-04:00,long,5507.5,5458.25,0.9079596257547127,5424.25,5498.125,5399.625,5498.125,3,1.3619,1.3503,target,2024-09
2024-09-12,2024-09-12 13:00:00-04:00,2024-09-12 13:00:00-04:00,short,5570.75,5540.25,0.5461789855396875,5584.25,5599.5,5599.5,5538.5,1,-0.2723,-0.2839,stop,2024-09
2024-09-13,2024-09-13 11:00:00-04:00,2024-09-13 11:00:00-04:00,short,5623.5,5605.0,0.3286405826708709,5629.25,5638.5,5638.5,5601.5,1,-0.1641,-0.1757,stop,2024-09
2024-09-16,2024-09-16 11:00:00-04:00,2024-09-16 14:00:00-04:00,long,5639.25,5618.25,0.3738484133695314,5617.25,5637.25,5606.75,5648.75,0,0.356,0.3444,eod,2024-09
2024-09-17,2024-09-17 13:00:00-04:00,2024-09-17 13:00:00-04:00,long,5665.75,5650.25,0.27542090533516944,5627.75,5620.0,5620.0,5651.0,1,-0.1377,-0.1493,stop,2024-09
2024-09-18,2024-09-18 12:00:00-04:00,2024-09-18 13:00:00-04:00,long,5648.75,5633.5,0.2710749677820735,5625.75,5648.625,5618.125,5648.625,2,0.4066,0.395,target,2024-09
2024-09-19,2024-09-19 13:00:00-04:00,2024-09-19 14:00:00-04:00,short,5717.25,5688.5,0.5023369588957323,5723.25,5727.25,5737.625,5680.125,0,-0.0698,-0.0814,eod,2024-09
2024-09-23,2024-09-23 11:00:00-04:00,2024-09-23 14:00:00-04:00,short,5777.5,5763.5,0.2423088572541214,5777.75,5774.5,5784.75,5756.75,0,0.0563,0.0447,eod,2024-09
2024-09-25,2024-09-25 12:00:00-04:00,2024-09-25 12:00:00-04:00,long,5798.0,5788.0,0.17280857130513674,5786.75,5781.75,5781.75,5801.75,1,-0.0864,-0.098,stop,2024-09
2024-09-26,2024-09-26 11:00:00-04:00,2024-09-26 13:00:00-04:00,long,5830.0,5811.25,0.3237084034701541,5792.25,5782.875,5782.875,5820.375,3,-0.1619,-0.1735,stop,2024-09
2024-09-27,2024-09-27 11:00:00-04:00,2024-09-27 11:00:00-04:00,short,5814.75,5805.5,0.15903718031377606,5816.25,5802.375,5820.875,5802.375,1,0.2391,0.2275,target,2024-09
2024-09-30,2024-09-30 12:00:00-04:00,2024-09-30 12:00:00-04:00,short,5789.5,5776.75,0.22013121546961326,5792.0,5798.375,5798.375,5772.875,1,-0.1099,-0.1215,stop,2024-09
2024-10-01,2024-10-01 11:00:00-04:00,2024-10-01 14:00:00-04:00,long,5812.25,5758.5,0.9341327771984707,5754.0,5778.25,5727.125,5834.625,0,0.4214,0.4098,eod,2024-10
2024-10-02,2024-10-02 11:00:00-04:00,2024-10-02 11:00:00-04:00,short,5753.75,5724.0,0.5168744299179082,5755.75,5770.625,5770.625,5711.125,1,-0.2578,-0.2694,stop,2024-10
2024-10-03,2024-10-03 11:00:00-04:00,2024-10-03 11:00:00-04:00,long,5754.25,5739.25,0.2614151272220286,5738.0,5760.5,5730.5,5760.5,1,0.3921,0.3805,target,2024-10
2024-10-07,2024-10-07 14:00:00-04:00,2024-10-07 14:00:00-04:00,long,5785.5,5774.0,0.199203187250996,5773.0,5767.25,5767.25,5790.25,1,-0.0996,-0.1112,stop,2024-10
2024-10-08,2024-10-08 11:00:00-04:00,2024-10-08 14:00:00-04:00,short,5778.25,5763.75,0.2505399568034557,5787.5,5794.75,5794.75,5765.75,4,-0.1251,-0.1367,stop,2024-10
2024-10-09,2024-10-09 11:00:00-04:00,2024-10-09 11:00:00-04:00,short,5806.25,5793.75,0.21485046407700242,5818.0,5824.25,5824.25,5799.25,1,-0.1073,-0.1189,stop,2024-10
2024-10-10,2024-10-10 12:00:00-04:00,2024-10-10 14:00:00-04:00,short,5830.5,5812.75,0.3040945691279767,5837.0,5820.0,5845.875,5810.375,0,0.2921,0.2805,eod,2024-10
2024-10-11,2024-10-11 11:00:00-04:00,2024-10-11 14:00:00-04:00,short,5839.75,5822.75,0.2903253351549825,5855.5,5864.0,5864.0,5830.0,4,-0.145,-0.1566,stop,2024-10
2024-10-14,2024-10-14 12:00:00-04:00,2024-10-14 14:00:00-04:00,short,5898.75,5873.0,0.4364221855006144,5900.25,5908.0,5913.125,5861.625,0,-0.1312,-0.1428,eod,2024-10
2024-10-15,2024-10-15 11:00:00-04:00,2024-10-15 11:00:00-04:00,long,5914.0,5906.0,0.13594460257445093,5884.75,5880.75,5880.75,5896.75,1,-0.068,-0.0796,stop,2024-10
2024-10-16,2024-10-16 13:00:00-04:00,2024-10-16 14:00:00-04:00,short,5866.75,5853.25,0.22966018798111684,5878.25,5885.0,5885.0,5858.0,2,-0.1147,-0.1263,stop,2024-10
2024-10-17,2024-10-17 11:00:00-04:00,2024-10-17 14:00:00-04:00,long,5927.25,5895.5,0.5386605590193833,5894.25,5896.25,5878.375,5941.875,0,0.0339,0.0223,eod,2024-10
2024-10-18,2024-10-18 13:00:00-04:00,2024-10-18 14:00:00-04:00,short,5906.5,5886.5,0.3385240352064997,5908.0,5909.5,5918.0,5878.0,0,-0.0254,-0.037,eod,2024-10
2024-10-21,2024-10-21 11:00:00-04:00,2024-10-21 11:00:00-04:00,long,5904.75,5892.0,0.2166433031731872,5885.25,5878.875,5878.875,5904.375,1,-0.1083,-0.1199,stop,2024-10
2024-10-22,2024-10-22 11:00:00-04:00,2024-10-22 12:00:00-04:00,short,5873.5,5861.25,0.20838649315301525,5878.5,5884.625,5884.625,5860.125,2,-0.1041,-0.1157,stop,2024-10
2024-10-23,2024-10-23 11:00:00-04:00,2024-10-23 11:00:00-04:00,long,5874.75,5867.25,0.1279317697228145,5862.5,5858.75,5858.75,5873.75,1,-0.064,-0.0756,stop,2024-10
2024-10-24,2024-10-24 12:00:00-04:00,2024-10-24 12:00:00-04:00,long,5866.75,5842.75,0.41115251188487734,5837.25,5825.25,5825.25,5873.25,1,-0.2056,-0.2172,stop,2024-10
2024-10-25,2024-10-25 14:00:00-04:00,2024-10-25 14:00:00-04:00,long,5890.5,5869.5,0.3591892585307449,5846.5,5836.0,5836.0,5878.0,1,-0.1796,-0.1912,stop,2024-10
2024-10-28,2024-10-28 12:00:00-04:00,2024-10-28 14:00:00-04:00,long,5881.75,5867.75,0.23879578696004433,5862.75,5865.75,5855.75,5883.75,0,0.0512,0.0396,eod,2024-10
2024-10-29,2024-10-29 11:00:00-04:00,2024-10-29 13:00:00-04:00,short,5854.25,5837.5,0.2854464894342195,5868.0,5876.375,5876.375,5842.875,3,-0.1425,-0.1541,stop,2024-10
2024-10-30,2024-10-30 11:00:00-04:00,2024-10-30 14:00:00-04:00,short,5872.0,5845.5,0.45091032839884293,5877.0,5864.5,5890.25,5837.25,0,0.2131,0.2015,eod,2024-10
2024-10-31,2024-10-31 11:00:00-04:00,2024-10-31 14:00:00-04:00,long,5815.5,5781.75,0.5857849518354595,5761.5,5756.5,5744.625,5812.125,0,-0.0868,-0.0984,eod,2024-10
2024-11-01,2024-11-01 11:00:00-04:00,2024-11-01 14:00:00-04:00,short,5781.25,5755.5,0.44457872928176795,5792.0,5768.5,5804.875,5753.375,0,0.4074,0.3958,eod,2024-11
2024-11-04,2024-11-04 12:00:00-05:00,2024-11-04 14:00:00-05:00,long,5762.5,5738.5,0.4185377337925622,5734.25,5751.0,5722.25,5770.25,0,0.2921,0.2805,eod,2024-11
2024-11-05,2024-11-05 12:00:00-05:00,2024-11-05 14:00:00-05:00,short,5787.0,5747.5,0.6809170832615066,5801.0,5796.25,5820.75,5741.75,0,0.0819,0.0703,eod,2024-11
2024-11-06,2024-11-06 14:00:00-05:00,2024-11-06 14:00:00-05:00,short,5941.25,5900.75,0.6806150743634989,5950.5,5953.0,5970.75,5889.75,0,-0.042,-0.0536,eod,2024-11
2024-11-07,2024-11-07 11:00:00-05:00,2024-11-07 14:00:00-05:00,short,5986.75,5971.0,0.262740845775294,5994.5,6002.375,6002.375,5970.875,4,-0.1312,-0.1428,stop,2024-11
2024-11-08,2024-11-08 11:00:00-05:00,2024-11-08 13:00:00-05:00,short,6015.5,5997.5,0.29895366218236175,6021.0,6030.0,6030.0,5994.0,3,-0.1493,-0.1609,stop,2024-11
2024-11-11,2024-11-11 13:00:00-05:00,2024-11-11 13:00:00-05:00,long,6045.0,6032.5,0.2074344507135745,6026.0,6019.75,6019.75,6044.75,1,-0.1037,-0.1153,stop,2024-11
2024-11-12,2024-11-12 11:00:00-05:00,2024-11-12 11:00:00-05:00,long,6036.5,6025.5,0.18285334330715206,6015.75,6010.25,6010.25,6032.25,1,-0.0914,-0.103,stop,2024-11
2024-11-13,2024-11-13 12:00:00-05:00,2024-11-13 12:00:00-05:00,short,6020.0,6005.5,0.24072383165933425,6023.5,6030.75,6030.75,6001.75,1,-0.1202,-0.1318,stop,2024-11
2024-11-14,2024-11-14 12:00:00-05:00,2024-11-14 12:00:00-05:00,long,6020.5,5999.5,0.3500875218804701,5998.5,5988.0,5988.0,6030.0,1,-0.175,-0.1866,stop,2024-11
2024-11-15,2024-11-15 11:00:00-05:00,2024-11-15 12:00:00-05:00,long,5944.75,5924.5,0.3430168544084018,5903.5,5893.375,5893.375,5933.875,2,-0.1715,-0.1831,stop,2024-11
2024-11-18,2024-11-18 11:00:00-05:00,2024-11-18 11:00:00-05:00,short,5905.75,5891.25,0.2449220894387906,5920.25,5927.5,5927.5,5898.5,1,-0.1223,-0.1339,stop,2024-11
2024-11-19,2024-11-19 11:00:00-05:00,2024-11-19 13:00:00-05:00,short,5894.5,5855.0,0.6679631351991207,5913.5,5933.25,5933.25,5854.25,3,-0.3329,-0.3445,stop,2024-11
2024-11-20,2024-11-20 11:00:00-05:00,2024-11-20 11:00:00-05:00,long,5945.0,5908.5,0.617780222570135,5908.25,5890.0,5890.0,5963.0,1,-0.3089,-0.3205,stop,2024-11
2024-11-21,2024-11-21 14:00:00-05:00,2024-11-21 14:00:00-05:00,short,5971.5,5918.75,0.882328343229907,5978.5,5979.75,6004.875,5899.375,0,-0.0209,-0.0325,eod,2024-11
2024-11-25,2024-11-25 11:00:00-05:00,2024-11-25 12:00:00-05:00,long,6040.0,6018.0,0.3660261209549954,6010.5,5999.5,5999.5,6043.5,2,-0.183,-0.1946,stop,2024-11
2024-11-26,2024-11-26 12:00:00-05:00,2024-11-26 14:00:00-05:00,short,6027.0,6015.5,0.19076846514328372,6028.25,6034.0,6034.0,6011.0,3,-0.0953,-0.1069,stop,2024-11
2024-11-27,2024-11-27 11:00:00-05:00,2024-11-27 11:00:00-05:00,long,6037.0,6027.75,0.15372470813079064,6017.25,6012.625,6012.625,6031.125,1,-0.0769,-0.0885,stop,2024-11
2024-11-29,2024-11-29 11:30:00-05:00,2024-11-29 11:30:00-05:00,short,6033.0,6019.0,0.23161551823972204,6044.5,6051.5,6051.5,6023.5,1,-0.1157,-0.1273,stop,2024-11
2024-12-02,2024-12-02 14:00:00-05:00,2024-12-02 14:00:00-05:00,short,6062.0,6049.75,0.2020451921491011,6063.0,6064.5,6069.125,6044.625,0,-0.0247,-0.0363,eod,2024-12
2024-12-03,2024-12-03 12:00:00-05:00,2024-12-03 14:00:00-05:00,long,6064.0,6052.0,0.1983553039381793,6049.75,6064.75,6043.75,6067.75,0,0.2479,0.2363,eod,2024-12
2024-12-04,2024-12-04 12:00:00-05:00,2024-12-04 13:00:00-05:00,short,6086.0,6078.75,0.1191062920979136,6087.0,6076.125,6090.625,6076.125,2,0.179,0.1674,target,2024-12
2024-12-05,2024-12-05 11:00:00-05:00,2024-12-05 11:00:00-05:00,long,6100.75,6095.5,0.08618213157138753,6091.75,6099.625,6089.125,6099.625,1,0.1293,0.1177,target,2024-12
2024-12-09,2024-12-09 11:00:00-05:00,2024-12-09 11:00:00-05:00,long,6098.5,6090.75,0.12761928286196533,6072.75,6068.875,6068.875,6084.375,1,-0.0638,-0.0754,stop,2024-12
2024-12-10,2024-12-10 14:00:00-05:00,2024-12-10 14:00:00-05:00,long,6072.75,6061.0,0.19392639049348076,6059.0,6055.0,6053.125,6076.625,0,-0.066,-0.0776,eod,2024-12
2024-12-11,2024-12-11 11:00:00-05:00,2024-12-11 11:00:00-05:00,short,6084.0,6070.25,0.22595620557906412,6085.25,6092.125,6092.125,6064.625,1,-0.1129,-0.1245,stop,2024-12
2024-12-12,2024-12-12 11:00:00-05:00,2024-12-12 14:00:00-05:00,short,6083.5,6073.5,0.16437230326689953,6083.75,6068.75,6088.75,6068.75,4,0.2472,0.2356,target,2024-12
2024-12-13,2024-12-13 11:00:00-05:00,2024-12-13 12:00:00-05:00,long,6084.75,6072.75,0.1984126984126984,6048.0,6042.0,6042.0,6066.0,2,-0.0992,-0.1108,stop,2024-12
2024-12-16,2024-12-16 11:00:00-05:00,2024-12-16 12:00:00-05:00,short,6076.75,6068.25,0.13981412945143515,6079.5,6083.75,6083.75,6066.75,2,-0.0699,-0.0815,stop,2024-12
2024-12-17,2024-12-17 12:00:00-05:00,2024-12-17 14:00:00-05:00,short,6060.25,6047.25,0.21447721179624668,6061.25,6046.0,6067.75,6041.75,0,0.2522,0.2406,eod,2024-12
2024-12-18,2024-12-18 11:00:00-05:00,2024-12-18 14:00:00-05:00,short,6058.75,6045.0,0.22651455870845516,6070.25,6049.625,6077.125,6049.625,4,0.3409,0.3293,target,2024-12
2024-12-19,2024-12-19 13:00:00-05:00,2024-12-19 13:00:00-05:00,long,5938.0,5906.5,0.5340114431023522,5898.75,5883.0,5883.0,5946.0,1,-0.267,-0.2786,stop,2024-12
2024-12-23,2024-12-23 11:00:00-05:00,2024-12-23 12:00:00-05:00,long,6008.25,5981.25,0.45158053186151526,5979.0,6019.5,5965.5,6019.5,2,0.6774,0.6658,target,2024-12
2024-12-24,2024-12-24 11:30:00-05:00,2024-12-24 12:30:00-05:00,short,6060.0,6042.25,0.29198881394966275,6079.0,6087.875,6087.875,6052.375,2,-0.1458,-0.1574,stop,2024-12
2024-12-26,2024-12-26 11:00:00-05:00,2024-12-26 12:00:00-05:00,short,6086.5,6063.25,0.3817420573023561,6090.5,6102.125,6102.125,6055.625,2,-0.1905,-0.2021,stop,2024-12
2024-12-27,2024-12-27 11:00:00-05:00,2024-12-27 11:00:00-05:00,long,6068.0,6041.25,0.4448139679900228,6013.75,6000.375,6000.375,6053.875,1,-0.2224,-0.234,stop,2024-12
2024-12-30,2024-12-30 12:00:00-05:00,2024-12-30 12:00:00-05:00,short,5960.0,5926.5,0.5613270777479893,5968.0,5984.75,5984.75,5917.75,1,-0.2799,-0.2915,stop,2024-12
2024-12-31,2024-12-31 12:00:00-05:00,2024-12-31 12:00:00-05:00,long,5980.0,5959.0,0.3533420266689101,5943.25,5932.75,5932.75,5974.75,1,-0.1767,-0.1883,stop,2024-12
2025-01-02,2025-01-02 13:00:00-05:00,2025-01-02 13:00:00-05:00,long,5978.75,5934.5,0.7500953511039539,5899.25,5877.125,5877.125,5965.625,1,-0.375,-0.3866,stop,2025-01
2025-01-03,2025-01-03 12:00:00-05:00,2025-01-03 14:00:00-05:00,short,5965.75,5930.25,0.5941671199631784,5974.75,5992.5,5992.5,5921.5,3,-0.2962,-0.3078,stop,2025-01
2025-01-06,2025-01-06 11:00:00-05:00,2025-01-06 14:00:00-05:00,short,6053.0,6015.75,0.6147118280457115,6059.75,6012.0,6078.375,6003.875,0,0.7942,0.7826,eod,2025-01
2025-01-07,2025-01-07 11:00:00-05:00,2025-01-07 11:00:00-05:00,long,6045.5,6028.5,0.28326251770390737,6001.5,5993.0,5993.0,6027.0,1,-0.1416,-0.1532,stop,2025-01
2025-01-10,2025-01-10 11:00:00-05:00,2025-01-10 11:00:00-05:00,long,5921.75,5884.0,0.642963593783266,5871.25,5852.375,5852.375,5927.875,1,-0.3215,-0.3331,stop,2025-01
2025-01-13,2025-01-13 13:00:00-05:00,2025-01-13 14:00:00-05:00,short,5842.75,5813.0,0.5080910294180436,5855.25,5870.125,5870.125,5810.625,2,-0.2534,-0.265,stop,2025-01
2025-01-14,2025-01-14 11:00:00-05:00,2025-01-14 11:00:00-05:00,long,5909.75,5878.75,0.5274127004380927,5877.75,5862.25,5862.25,5924.25,1,-0.2637,-0.2753,stop,2025-01
2025-01-15,2025-01-15 14:00:00-05:00,2025-01-15 14:00:00-05:00,short,5983.0,5952.5,0.5094371137464506,5987.0,5995.5,6002.25,5941.25,0,-0.1418,-0.1534,eod,2025-01
2025-01-16,2025-01-16 14:00:00-05:00,2025-01-16 14:00:00-05:00,long,6003.25,5980.5,0.38084874863982593,5973.5,5989.25,5962.125,6007.625,0,0.2637,0.2521,eod,2025-01
2025-01-17,2025-01-17 11:00:00-05:00,2025-01-17 13:00:00-05:00,short,6035.5,6012.75,0.37670240509997105,6039.25,6050.625,6050.625,6005.125,3,-0.188,-0.1996,stop,2025-01
2025-01-21,2025-01-21 13:00:00-05:00,2025-01-21 14:00:00-05:00,short,6072.0,6052.0,0.32885271509022895,6081.75,6079.25,6091.75,6051.75,0,0.0411,0.0295,eod,2025-01
2025-01-22,2025-01-22 12:00:00-05:00,2025-01-22 14:00:00-05:00,short,6122.75,6111.25,0.18748726309353983,6133.75,6133.0,6139.5,6116.5,0,0.0122,0.0006,eod,2025-01
2025-01-23,2025-01-23 11:00:00-05:00,2025-01-23 11:00:00-05:00,short,6119.0,6111.25,0.1265357769704886,6124.75,6128.625,6128.625,6113.125,1,-0.0632,-0.0748,stop,2025-01
2025-01-24,2025-01-24 13:00:00-05:00,2025-01-24 13:00:00-05:00,long,6162.25,6143.0,0.3134796238244514,6140.75,6131.125,6131.125,6169.625,1,-0.1567,-0.1683,stop,2025-01
2025-01-28,2025-01-28 11:00:00-05:00,2025-01-28 14:00:00-05:00,short,6059.5,6023.5,0.591910555738244,6082.0,6100.0,6100.0,6028.0,4,-0.2951,-0.3067,stop,2025-01
2025-01-29,2025-01-29 12:00:00-05:00,2025-01-29 13:00:00-05:00,long,6090.5,6074.5,0.26347206784405747,6072.75,6064.75,6064.75,6096.75,2,-0.1317,-0.1433,stop,2025-01
2025-01-30,2025-01-30 11:00:00-05:00,2025-01-30 14:00:00-05:00,long,6109.75,6080.5,0.48233499608360475,6064.25,6107.0,6049.625,6108.125,0,0.705,0.6934,eod,2025-01
2025-01-31,2025-01-31 11:00:00-05:00,2025-01-31 13:00:00-05:00,short,6129.25,6117.0,0.19943019943019943,6142.5,6124.125,6148.625,6124.125,3,0.3,0.2884,target,2025-01
2025-02-03,2025-02-03 11:00:00-05:00,2025-02-03 11:00:00-05:00,short,5987.25,5961.25,0.4315352697095436,6025.0,6038.0,6038.0,5986.0,1,-0.2153,-0.2269,stop,2025-02
2025-02-04,2025-02-04 11:00:00-05:00,2025-02-04 11:00:00-05:00,short,6037.75,6018.0,0.32648675455634996,6049.25,6059.125,6059.125,6019.625,1,-0.163,-0.1746,stop,2025-02
2025-02-05,2025-02-05 12:00:00-05:00,2025-02-05 13:00:00-05:00,short,6055.5,6041.25,0.2347031211397513,6071.5,6078.625,6078.625,6050.125,2,-0.1172,-0.1288,stop,2025-02
2025-02-06,2025-02-06 11:00:00-05:00,2025-02-06 14:00:00-05:00,long,6106.25,6093.25,0.2134646962233169,6090.0,6083.5,6083.5,6109.5,4,-0.1067,-0.1183,stop,2025-02
2025-02-07,2025-02-07 11:00:00-05:00,2025-02-07 11:00:00-05:00,long,6123.25,6105.0,0.30037443936962516,6075.75,6066.625,6066.625,6103.125,1,-0.1502,-0.1618,stop,2025-02
2025-02-10,2025-02-10 11:00:00-05:00,2025-02-10 14:00:00-05:00,short,6087.0,6067.75,0.3161049304158627,6089.75,6090.25,6099.375,6060.875,0,-0.0082,-0.0198,eod,2025-02
2025-02-11,2025-02-11 11:00:00-05:00,2025-02-11 14:00:00-05:00,short,6075.5,6057.75,0.29161703700661273,6086.75,6095.625,6095.625,6060.125,4,-0.1456,-0.1572,stop,2025-02
2025-02-12,2025-02-12 11:00:00-05:00,2025-02-12 12:00:00-05:00,short,6056.0,6020.75,0.5813953488372093,6063.0,6080.625,6080.625,6010.125,2,-0.2899,-0.3015,stop,2025-02
2025-02-13,2025-02-13 11:00:00-05:00,2025-02-13 14:00:00-05:00,short,6089.0,6070.25,0.30689909157868894,6109.5,6118.875,6118.875,6081.375,4,-0.1532,-0.1648,stop,2025-02
2025-02-18,2025-02-18 14:00:00-05:00,2025-02-18 14:00:00-05:00,long,6157.25,6133.75,0.38328236493374107,6131.25,6119.5,6119.5,6166.5,1,-0.1916,-0.2032,stop,2025-02
